,Longitude,Latitude,Vs30 (m/s),Depth (m),DepthToRock (m)
17242,28.8954,40.9880,300.2,0.0,204.0
17243,28.9016,41.0007,322.6,0.0,196.5
17244,28.9045,40.9870,292.4,0.0,226.0
17245,28.8954,40.9879,300.7,0.0,204.0
17246,28.9008,41.0031,313.3,0.0,12.0
17247,28.9124,41.0322,319.7,0.0,54.0
17248,28.9004,41.0002,318.0,0.0,191.5
17249,28.9008,41.0007,320.6,0.0,193.0
17250,28.8953,40.9879,300.0,0.0,204.0
17251,28.9010,41.0030,317.9,0.0,12.0
17252,28.9007,41.0008,320.3,0.0,193.0
17253,28.8955,40.9879,301.2,0.0,204.5
17254,28.9011,41.0030,320.0,0.0,12.0
17255,28.9004,41.0001,317.3,0.0,191.0
17256,28.9012,41.0030,322.1,0.0,198.0
17257,28.9057,41.0272,328.0,0.0,49.5
17258,28.9025,40.9886,310.6,0.0,223.5
17259,28.9023,40.9887,311.2,0.0,224.0
17260,28.9004,41.0000,316.6,0.0,191.0
17261,28.9012,41.0030,322.1,0.0,198.0
17262,28.8953,40.9877,301.4,0.0,203.5
17263,28.9004,40.9999,315.8,0.0,190.5
17264,28.9013,41.0029,322.8,0.0,198.0
17265,28.8954,40.9877,302.0,0.0,208.0
17266,28.9060,41.0274,329.3,0.0,51.5
17267,28.9102,41.0107,344.9,0.0,153.5
17268,28.9016,41.0031,326.8,0.0,199.0
17269,28.8955,40.9877,302.1,0.0,208.0
17270,28.9005,40.9999,316.7,0.0,191.0
17271,28.9113,41.0104,349.4,0.0,150.5
17272,28.9005,41.0000,317.3,0.0,191.0
17273,28.9015,41.0029,323.7,0.0,198.0
17274,28.8957,40.9876,302.9,0.0,208.5
17275,28.9159,41.0305,312.3,0.0,58.5
17276,28.9113,41.0106,349.6,0.0,150.5
17277,28.9111,41.0104,348.5,0.0,150.5
17278,28.9112,41.0106,348.9,0.0,151.0
17279,28.8957,40.9877,302.8,0.0,208.5
17280,28.9110,41.0104,348.4,0.0,151.0
17281,28.8957,40.9879,302.3,0.0,209.0
17282,28.9110,41.0106,348.1,0.0,151.5
17283,28.8957,40.9880,302.4,0.0,209.0
17284,28.9128,41.0323,315.5,0.0,54.5
17285,28.9109,41.0104,348.2,0.0,151.0
17286,28.8957,40.9881,301.2,0.0,209.0
17287,28.9109,41.0106,348.0,0.0,151.5
17288,28.9005,41.0001,317.9,0.0,191.5
17289,28.8957,40.9882,300.0,0.0,209.5
17290,28.9108,41.0104,347.5,0.0,151.5
17291,28.9108,41.0106,347.8,0.0,152.0
17292,28.8997,41.0015,320.1,0.0,5.0
17293,28.9132,41.0323,310.7,0.0,54.5
17294,28.9016,41.0029,323.9,0.0,198.5
17295,28.8957,40.9883,298.8,0.0,205.0
17296,28.9107,41.0104,347.3,0.0,151.5
17297,28.9017,41.0030,325.5,0.0,199.0
17298,28.8985,41.0020,310.1,0.0,184.0
17299,28.9107,41.0106,347.1,0.0,152.0
17300,28.8957,40.9883,298.8,0.0,205.0
17301,28.9017,41.0031,327.0,0.0,199.5
17302,28.9133,41.0320,309.9,0.0,53.5
17303,28.9106,41.0104,347.1,0.0,152.0
17304,28.9007,41.0001,319.3,0.0,192.0
17305,28.8957,40.9884,298.1,0.0,205.0
17306,28.9035,40.9881,302.7,0.0,221.5
17307,28.8995,41.0013,320.0,0.0,190.5
17308,28.9105,41.0106,346.8,0.0,152.5
17309,28.9017,41.0031,327.0,0.0,199.5
17310,28.9010,41.0001,321.6,0.0,192.5
17311,28.9158,41.0305,311.7,0.0,49.5
17312,28.9011,41.0001,322.0,0.0,193.0
17313,28.9016,41.0031,326.8,0.0,199.5
17314,28.9012,41.0000,322.8,0.0,193.0
17315,28.9011,41.0028,317.5,0.0,11.0
17316,28.9010,41.0029,316.5,0.0,11.0
17317,28.9104,41.0104,346.1,0.0,152.5
17318,28.9008,41.0029,311.4,0.0,11.0
17319,28.9103,41.0106,345.8,0.0,153.0
17320,28.9135,41.0318,309.4,0.0,53.0
17321,28.9007,41.0029,309.0,0.0,11.0
17322,28.9014,41.0000,323.9,0.0,193.5
17323,28.9102,41.0106,345.7,0.0,153.0
17324,28.9005,41.0030,304.6,0.0,10.5
17325,28.9028,40.9879,308.1,0.0,221.5
17326,28.8954,41.0017,288.5,0.0,161.0
17327,28.9024,40.9851,304.7,0.0,226.5
17328,28.9014,41.0000,323.9,0.0,194.5
17329,28.9157,41.0303,306.3,0.0,58.5
17330,28.9032,40.9882,305.9,0.0,222.0
17331,28.9015,40.9850,309.0,0.0,227.5
17332,28.9133,41.0115,345.8,0.0,145.5
17333,28.8988,41.0007,314.5,0.0,188.0
17334,28.9027,40.9881,309.6,0.0,222.0
17335,28.9131,41.0115,346.1,0.0,146.0
17336,28.9130,41.0115,345.6,0.0,146.5
17337,28.9128,41.0115,345.1,0.0,147.0
17338,28.9137,41.0317,309.6,0.0,53.0
17339,28.9154,41.0306,311.6,0.0,50.0
17340,28.9144,41.0318,313.4,0.0,48.0
17341,28.9156,41.0308,316.9,0.0,47.0
17342,28.9150,41.0317,317.4,0.0,48.0
17343,28.9101,41.0243,306.9,0.0,71.0
17344,28.9153,41.0311,316.2,0.0,46.5
17345,28.9103,41.0246,307.5,0.0,71.0
17346,28.9147,41.0316,314.9,0.0,47.5
17347,28.9102,41.0246,306.7,0.0,71.0
17348,28.9023,41.0056,315.1,0.0,180.5
17349,28.9016,40.9848,305.8,0.0,227.0
17350,28.9030,40.9881,307.1,0.0,221.5
17351,28.9127,41.0116,343.8,0.0,147.5
17352,28.8985,41.0000,297.5,0.0,184.5
17353,28.9126,41.0116,343.8,0.0,148.0
17354,28.8978,41.0004,293.9,0.0,180.5
17355,28.9019,40.9845,300.3,0.0,226.0
17356,28.9125,41.0116,343.2,0.0,148.5
17357,28.9099,41.0246,303.4,0.0,71.0
17358,28.9113,41.0106,349.6,0.0,150.5
17359,28.8978,41.0004,293.9,0.0,180.5
17360,28.9124,41.0116,342.5,0.0,149.0
17361,28.9030,40.9881,307.1,0.0,222.0
17362,28.9015,40.9846,303.8,0.0,226.5
17363,28.9114,41.0107,348.6,0.0,150.5
17364,28.9108,41.0001,321.3,0.0,202.5
17365,28.9150,41.0310,313.5,0.0,0.0
17366,28.9100,41.0250,303.5,0.0,71.0
17367,28.8979,41.0003,294.1,0.0,179.5
17368,28.9122,41.0117,340.8,0.0,149.5
17369,28.9113,41.0107,348.5,0.0,151.0
17370,28.9012,40.9850,310.0,0.0,227.5
17371,28.8980,41.0002,294.4,0.0,179.5
17372,28.9112,41.0107,348.5,0.0,151.0
17373,28.9120,41.0117,341.1,0.0,150.0
17374,28.9012,40.9842,298.5,0.0,226.5
17375,28.8981,41.0002,296.0,0.0,179.5
17376,28.9111,41.0107,347.8,0.0,151.5
17377,28.9119,41.0117,340.9,0.0,150.0
17378,28.9008,40.9846,305.1,0.0,227.5
17379,28.8982,41.0001,295.8,0.0,179.5
17380,28.9118,41.0117,340.7,0.0,150.5
17381,28.8982,41.0002,297.5,0.0,180.0
17382,28.9015,41.0000,324.6,0.0,194.5
17383,28.9131,41.0114,347.0,0.0,146.0
17384,28.9143,41.0315,311.3,0.0,52.5
17385,28.9110,41.0107,347.7,0.0,151.5
17386,28.9109,41.0107,347.1,0.0,151.5
17387,28.9130,41.0114,346.4,0.0,146.5
17388,28.9108,41.0107,347.0,0.0,152.0
17389,28.9107,41.0107,346.9,0.0,152.5
17390,28.9129,41.0113,347.2,0.0,147.0
17391,28.9015,41.0001,324.4,0.0,195.0
17392,28.9128,41.0114,345.8,0.0,147.0
17393,28.9106,41.0107,346.2,0.0,152.5
17394,28.9099,41.0252,301.7,0.0,69.0
17395,28.9127,41.0114,345.2,0.0,147.5
17396,28.9104,41.0107,345.3,0.0,153.0
17397,28.8984,41.0002,300.5,0.0,180.0
17398,28.9017,41.0001,325.9,0.0,195.5
17399,28.9125,41.0114,344.5,0.0,148.0
17400,28.9103,41.0107,345.0,0.0,153.0
17401,28.8984,41.0001,298.4,0.0,185.0
17402,28.9124,41.0114,343.9,0.0,148.5
17403,28.9095,41.0256,295.8,0.0,68.5
17404,28.9104,41.0104,346.1,0.0,152.0
17405,28.8981,41.0003,298.0,0.0,180.0
17406,28.9016,40.9999,325.5,0.0,195.0
17407,28.8982,41.0003,299.7,0.0,180.5
17408,28.9123,41.0114,344.3,0.0,149.0
17409,28.9107,41.0103,346.5,0.0,151.0
17410,28.9122,41.0115,343.2,0.0,149.5
17411,28.9015,40.9998,324.9,0.0,194.0
17412,28.9146,41.0309,309.8,0.0,3.5
17413,28.8989,41.0012,321.5,0.0,190.0
17414,28.9108,41.0103,346.7,0.0,151.0
17415,28.9121,41.0115,342.9,0.0,149.5
17416,28.8988,41.0012,321.7,0.0,190.0
17417,28.9120,41.0114,344.1,0.0,150.0
17418,28.9112,41.0103,347.9,0.0,150.0
17419,28.9118,41.0115,342.7,0.0,150.0
17420,28.9113,41.0102,347.2,0.0,149.5
17421,28.9097,41.0263,297.2,0.0,60.0
17422,28.9113,41.0103,348.1,0.0,150.0
17423,28.9117,41.0115,342.5,0.0,150.5
17424,28.9123,41.0116,341.9,0.0,149.0
17425,28.9113,41.0104,349.4,0.0,150.0
17426,28.9121,41.0116,342.1,0.0,149.5
17427,28.9120,41.0116,341.9,0.0,150.0
17428,28.9117,41.0114,343.7,0.0,150.5
17429,28.9008,40.9893,308.2,0.0,220.5
17430,28.9013,40.9998,323.2,0.0,193.0
17431,28.8997,40.9848,307.3,0.0,225.5
17432,28.9012,40.9999,322.7,0.0,192.5
17433,28.9001,40.9892,306.2,0.0,221.0
17434,28.8999,40.9849,307.8,0.0,225.5
17435,28.9011,40.9999,322.0,0.0,192.5
17436,28.9002,40.9891,307.1,0.0,221.0
17437,28.9010,40.9999,320.9,0.0,192.0
17438,28.8948,40.9868,307.0,0.0,211.5
17439,28.9141,41.0315,309.4,0.0,52.5
17440,28.8989,40.9846,307.8,0.0,225.5
17441,28.8947,40.9869,304.6,0.0,211.5
17442,28.8988,40.9841,307.9,0.0,224.5
17443,28.8945,40.9869,303.2,0.0,211.0
17444,28.8943,40.9869,301.1,0.0,210.5
17445,28.8943,40.9867,302.9,0.0,210.5
17446,28.8945,40.9867,305.5,0.0,210.5
17447,28.8946,40.9867,306.5,0.0,211.0
17448,28.9093,41.0262,294.2,0.0,60.0
17449,28.8946,40.9871,301.3,0.0,211.5
17450,28.8945,40.9872,299.4,0.0,211.5
17451,28.8943,40.9870,299.8,0.0,210.5
17452,28.9116,41.0113,344.5,0.0,150.5
17453,28.9119,41.0114,343.8,0.0,150.0
17454,28.9119,41.0113,344.5,0.0,150.0
17455,28.9118,41.0111,346.7,0.0,150.0
17456,28.9008,40.9889,310.7,0.0,219.5
17457,28.9116,41.0111,345.8,0.0,150.5
17458,28.9116,41.0107,349.2,0.0,150.0
17459,28.9118,41.0106,350.5,0.0,149.5
17460,28.9116,41.0106,350.4,0.0,150.0
17461,28.9117,41.0105,351.0,0.0,149.5
17462,28.9117,41.0104,350.4,0.0,149.0
17463,28.9004,40.9889,308.8,0.0,220.0
17464,28.9115,41.0102,347.5,0.0,149.0
17465,28.9141,41.0316,310.0,0.0,52.5
17466,28.8995,40.9884,306.2,0.0,220.5
17467,28.8942,40.9872,297.2,0.0,210.5
17468,28.9115,41.0103,348.9,0.0,149.5
17469,28.8944,40.9872,298.6,0.0,211.0
17470,28.9002,40.9885,310.0,0.0,219.5
17471,28.8944,40.9873,297.6,0.0,211.0
17472,28.8944,40.9874,296.3,0.0,211.0
17473,28.8943,40.9875,294.6,0.0,200.0
17474,28.9088,41.0261,291.4,0.0,64.5
17475,28.8941,40.9875,293.8,0.0,199.5
17476,28.8942,40.9867,302.0,0.0,210.0
17477,28.8941,40.9868,300.2,0.0,210.0
17478,28.9004,40.9885,311.1,0.0,219.0
17479,28.8940,40.9868,299.5,0.0,209.5
17480,28.9115,41.0104,349.6,0.0,149.5
17481,28.8940,40.9867,300.4,0.0,209.5
17482,28.8941,40.9867,301.1,0.0,209.5
17483,28.9143,41.0306,305.1,0.0,50.5
17484,28.9115,41.0105,350.8,0.0,150.0
17485,28.9009,40.9878,317.1,0.0,216.5
17486,28.8938,40.9867,298.8,0.0,209.0
17487,28.9115,41.0106,349.7,0.0,150.0
17488,28.8937,40.9867,297.9,0.0,209.0
17489,28.9004,40.9877,313.8,0.0,217.5
17490,28.9116,41.0108,348.7,0.0,150.0
17491,28.8937,40.9868,297.1,0.0,209.0
17492,28.9139,41.0315,309.1,0.0,52.5
17493,28.9004,40.9878,313.9,0.0,217.5
17494,28.9116,41.0108,348.7,0.0,150.0
17495,28.8936,40.9870,295.1,0.0,209.0
17496,28.9115,41.0110,346.4,0.0,150.5
17497,28.9005,40.9884,312.3,0.0,218.5
17498,28.9115,41.0111,345.9,0.0,150.5
17499,28.9116,41.0111,345.8,0.0,150.5
17500,28.9116,41.0112,345.1,0.0,150.5
17501,28.9147,41.0306,307.1,0.0,51.0
17502,28.9002,40.9878,312.5,0.0,218.0
17503,28.9117,41.0102,348.2,0.0,148.5
17504,28.9118,41.0109,348.0,0.0,149.5
17505,28.9027,40.9861,307.8,0.0,224.0
17506,28.9044,40.9864,294.6,0.0,224.5
17507,28.9040,40.9859,298.1,0.0,222.5
17508,28.9039,40.9858,299.4,0.0,222.0
17509,28.9031,40.9857,305.2,0.0,222.5
17510,28.9080,41.0248,306.7,0.0,65.0
17511,28.9030,40.9857,305.9,0.0,223.0
17512,28.9118,41.0110,347.3,0.0,150.0
17513,28.9027,40.9856,307.3,0.0,223.0
17514,28.9118,41.0112,345.4,0.0,150.0
17515,28.9122,41.0113,344.9,0.0,149.5
17516,28.9030,40.9852,301.9,0.0,222.0
17517,28.9121,41.0113,345.2,0.0,149.0
17518,28.9030,40.9859,306.1,0.0,223.5
17519,28.8996,40.9890,304.8,0.0,221.0
17520,28.9039,40.9856,299.2,0.0,222.0
17521,28.9030,40.9901,313.1,0.0,221.0
17522,28.9123,41.0112,346.1,0.0,149.0
17523,28.9124,41.0112,346.4,0.0,148.5
17524,28.9017,40.9856,314.6,0.0,224.0
17525,28.9126,41.0112,346.4,0.0,147.5
17526,28.9023,40.9865,310.6,0.0,225.0
17527,28.9015,40.9857,316.7,0.0,219.5
17528,28.9140,41.0313,308.2,0.0,52.0
17529,28.9019,40.9858,314.3,0.0,224.0
17530,28.9130,41.0112,347.9,0.0,146.5
17531,28.9131,41.0112,348.5,0.0,146.0
17532,28.9132,41.0112,348.6,0.0,145.5
17533,28.9133,41.0113,347.7,0.0,145.5
17534,28.9031,40.9908,304.7,0.0,223.0
17535,28.9013,40.9862,318.6,0.0,220.5
17536,28.9033,40.9909,303.1,0.0,223.0
17537,28.9078,41.0245,312.9,0.0,63.0
17538,28.9129,41.0112,347.9,0.0,147.0
17539,28.9039,40.9910,300.9,0.0,223.5
17540,28.9039,40.9907,308.0,0.0,222.5
17541,28.9017,40.9863,315.5,0.0,220.5
17542,28.9005,40.9864,313.3,0.0,222.0
17543,28.9006,40.9865,313.9,0.0,222.0
17544,28.9006,40.9860,315.3,0.0,221.0
17545,28.9021,40.9904,306.3,0.0,222.5
17546,28.9141,41.0312,307.9,0.0,52.0
17547,28.9001,40.9864,311.8,0.0,222.5
17548,28.9006,40.9861,315.1,0.0,221.0
17549,28.9021,40.9899,308.6,0.0,221.0
17550,28.9030,40.9903,312.3,0.0,221.5
17551,28.9041,40.9897,315.4,0.0,222.5
17552,28.9033,40.9899,314.1,0.0,220.5
17553,28.9029,40.9895,311.3,0.0,220.5
17554,28.9040,40.9901,318.4,0.0,221.0
17555,28.9082,41.0251,302.7,0.0,66.5
17556,28.9007,40.9908,301.5,0.0,215.5
17557,28.9003,41.0031,299.1,0.0,196.0
17558,28.9002,41.0030,298.6,0.0,195.5
17559,28.9003,41.0029,301.1,0.0,9.5
17560,28.9004,41.0029,302.1,0.0,10.0
17561,28.9005,41.0029,304.5,0.0,10.0
17562,28.9005,41.0029,304.5,0.0,10.5
17563,28.9007,41.0028,308.3,0.0,10.5
17564,28.9151,41.0302,302.5,0.0,59.0
17565,28.9008,41.0028,310.6,0.0,10.5
17566,28.9009,41.0027,311.7,0.0,10.5
17567,28.9003,40.9905,301.0,0.0,215.0
17568,28.9010,41.0027,313.6,0.0,10.5
17569,28.9022,40.9895,310.2,0.0,220.5
17570,28.9011,41.0027,315.7,0.0,10.5
17571,28.9010,41.0025,310.9,0.0,10.0
17572,28.9003,40.9903,301.4,0.0,214.5
17573,28.9138,41.0312,307.7,0.0,51.5
17574,28.9009,41.0025,309.6,0.0,10.0
17575,28.8998,40.9894,304.2,0.0,214.5
17576,28.9008,41.0026,308.7,0.0,9.5
17577,28.9015,40.9899,306.3,0.0,221.5
17578,28.9007,41.0026,307.5,0.0,9.5
17579,28.8999,40.9897,303.4,0.0,213.5
17580,28.9006,41.0027,306.0,0.0,9.5
17581,28.9028,40.9894,311.0,0.0,220.0
17582,28.9004,41.0027,304.3,0.0,9.5
17583,28.9082,41.0253,303.0,0.0,60.0
17584,28.9003,41.0027,303.7,0.0,9.0
17585,28.8994,40.9896,302.0,0.0,215.0
17586,28.9017,40.9898,307.7,0.0,221.0
17587,28.9002,41.0028,301.4,0.0,195.0
17588,28.9009,40.9911,302.8,0.0,216.0
17589,28.9009,40.9999,320.2,0.0,192.0
17590,28.9001,41.0027,301.7,0.0,194.5
17591,28.9019,40.9905,304.5,0.0,222.5
17592,28.9084,41.0247,298.2,0.0,68.0
17593,28.9023,41.0057,314.3,0.0,180.5
17594,28.8993,41.0053,266.7,0.0,174.0
17595,28.9023,41.0057,314.3,0.0,180.5
17596,28.9023,41.0059,312.8,0.0,180.5
17597,28.9023,41.0060,312.4,0.0,180.5
17598,28.8993,41.0052,267.0,0.0,174.0
17599,28.9023,41.0061,310.8,0.0,180.5
17600,28.9025,40.9896,310.8,0.0,221.0
17601,28.8973,40.9932,287.1,0.0,192.5
17602,28.9007,41.0000,319.1,0.0,191.5
17603,28.9002,41.0026,304.1,0.0,8.5
17604,28.9004,41.0026,305.6,0.0,8.5
17605,28.8974,40.9931,286.3,0.0,193.0
17606,28.8936,40.9871,294.3,0.0,209.0
17607,28.9007,40.9998,318.3,0.0,191.0
17608,28.9133,41.0312,307.7,0.0,51.5
17609,28.8935,40.9872,293.1,0.0,209.0
17610,28.9005,41.0026,306.3,0.0,9.0
17611,28.8975,40.9930,287.6,0.0,193.5
17612,28.8935,40.9871,293.5,0.0,208.5
17613,28.9006,41.0025,307.7,0.0,9.0
17614,28.8975,40.9929,286.8,0.0,194.0
17615,28.8938,40.9870,296.3,0.0,209.5
17616,28.9110,41.0128,338.5,0.0,135.5
17617,28.9152,41.0301,300.9,0.0,59.0
17618,28.9006,41.0025,307.7,0.0,9.0
17619,28.8938,40.9871,295.4,0.0,209.5
17620,28.9007,41.0024,309.1,0.0,9.0
17621,28.8939,40.9870,297.0,0.0,210.0
17622,28.9009,40.9998,320.0,0.0,191.5
17623,28.8992,40.9913,301.8,0.0,207.5
17624,28.9007,41.0025,308.5,0.0,9.0
17625,28.8976,40.9928,289.2,0.0,194.5
17626,28.8940,40.9870,297.7,0.0,210.0
17627,28.9104,41.0127,345.3,0.0,137.5
17628,28.9010,40.9998,320.9,0.0,192.0
17629,28.8992,40.9914,302.3,0.0,207.5
17630,28.8940,40.9871,296.8,0.0,210.0
17631,28.9009,41.0024,310.1,0.0,9.0
17632,28.9001,40.9901,301.8,0.0,214.0
17633,28.8977,40.9926,291.0,0.0,195.5
17634,28.9105,41.0127,344.3,0.0,137.0
17635,28.9011,40.9997,321.3,0.0,192.0
17636,28.8992,40.9915,302.9,0.0,207.5
17637,28.8939,40.9872,295.3,0.0,210.0
17638,28.8992,40.9916,303.1,0.0,207.5
17639,28.9012,40.9997,322.2,0.0,192.5
17640,28.9014,40.9997,324.0,0.0,194.0
17641,28.8984,40.9917,302.0,0.0,207.5
17642,28.9002,40.9895,305.1,0.0,221.5
17643,28.9016,40.9996,326.1,0.0,200.5
17644,28.9138,41.0310,306.8,0.0,51.0
17645,28.9106,41.0127,343.9,0.0,137.0
17646,28.9017,40.9998,326.8,0.0,201.0
17647,28.8973,40.9932,287.1,0.0,192.0
17648,28.8999,40.9910,301.7,0.0,215.5
17649,28.9130,40.9996,314.6,0.0,198.0
17650,28.9005,40.9993,314.8,0.0,189.5
17651,28.9131,41.0120,342.4,0.0,146.5
17652,28.9005,40.9992,315.7,0.0,189.5
17653,28.9130,41.0120,342.1,0.0,147.0
17654,28.9004,40.9991,316.0,0.0,189.0
17655,28.9129,41.0121,340.8,0.0,147.5
17656,28.9127,41.0121,340.0,0.0,148.0
17657,28.9003,40.9991,314.9,0.0,189.0
17658,28.9121,41.0318,320.2,0.0,53.0
17659,28.9126,41.0121,339.6,0.0,148.5
17660,28.8963,40.9878,305.0,0.0,210.5
17661,28.9012,40.9958,325.8,0.0,201.5
17662,28.9126,41.0121,339.6,0.0,148.5
17663,28.8964,40.9874,305.2,0.0,209.5
17664,28.9000,40.9992,309.9,0.0,188.0
17665,28.9118,41.0124,334.2,0.0,133.0
17666,28.9023,41.0213,290.5,0.0,58.0
17667,28.8992,40.9961,312.7,0.0,187.5
17668,28.9119,41.0123,335.2,0.0,132.5
17669,28.9120,41.0123,335.7,0.0,132.0
17670,28.8987,40.9961,310.4,0.0,185.5
17671,28.9134,41.0118,342.4,0.0,145.5
17672,28.8984,40.9962,309.1,0.0,180.5
17673,28.9111,41.0118,339.6,0.0,152.5
17674,28.9185,40.9983,290.6,0.0,178.5
17675,28.9024,41.0216,290.9,0.0,51.5
17676,28.8988,40.9962,310.6,0.0,185.5
17677,28.8986,40.9963,309.4,0.0,185.0
17678,28.8987,40.9964,309.2,0.0,185.0
17679,28.9112,41.0118,339.3,0.0,152.5
17680,28.9198,40.9978,295.1,0.0,176.5
17681,28.9143,41.0105,348.9,0.0,141.0
17682,28.8971,41.0015,287.5,0.0,181.5
17683,28.9120,41.0134,328.2,0.0,132.5
17684,28.9183,41.0248,307.4,0.0,80.0
17685,28.9195,41.0154,330.5,0.0,110.5
17686,28.8971,41.0013,285.5,0.0,180.5
17687,28.9143,41.0105,348.9,0.0,141.0
17688,28.9196,41.0154,329.6,0.0,111.0
17689,28.9099,41.0133,331.4,0.0,138.5
17690,28.8983,41.0029,285.0,0.0,181.5
17691,28.9035,40.9968,343.4,0.0,210.0
17692,28.8969,40.9907,294.7,0.0,202.5
17693,28.9116,41.0120,338.3,0.0,151.5
17694,28.9167,41.0235,304.1,0.0,82.0
17695,28.8981,41.0030,281.2,0.0,180.5
17696,28.9113,41.0138,323.5,0.0,134.0
17697,28.8968,40.9907,294.5,0.0,202.0
17698,28.9201,41.0159,323.3,0.0,112.5
17699,28.9039,40.9964,333.5,0.0,216.0
17700,28.9095,41.0142,311.1,0.0,136.5
17701,28.8980,41.0030,280.0,0.0,180.0
17702,28.8968,40.9906,295.5,0.0,202.0
17703,28.9114,41.0139,323.1,0.0,134.0
17704,28.9096,41.0145,307.9,0.0,117.0
17705,28.9110,41.0126,339.8,0.0,135.5
17706,28.9017,40.9999,326.3,0.0,201.5
17707,28.8988,40.9910,300.7,0.0,207.0
17708,28.9047,41.0065,334.0,0.0,184.5
17709,28.9111,41.0126,338.7,0.0,135.0
17710,28.9018,40.9999,327.6,0.0,202.0
17711,28.9003,40.9906,300.9,0.0,215.0
17712,28.8973,40.9931,286.2,0.0,192.5
17713,28.9114,41.0125,335.0,0.0,134.0
17714,28.8989,40.9911,301.1,0.0,207.0
17715,28.8973,40.9930,285.7,0.0,192.5
17716,28.9018,41.0002,325.9,0.0,196.0
17717,28.9086,41.0253,294.1,0.0,63.5
17718,28.8973,40.9929,284.8,0.0,193.0
17719,28.8989,40.9911,301.1,0.0,207.0
17720,28.9116,41.0125,333.7,0.0,133.5
17721,28.8994,40.9915,303.1,0.0,207.5
17722,28.9118,41.0125,333.7,0.0,133.0
17723,28.8933,40.9875,291.8,0.0,197.5
17724,28.8973,40.9928,283.8,0.0,193.0
17725,28.8996,40.9915,303.3,0.0,216.5
17726,28.9152,41.0301,300.9,0.0,58.5
17727,28.8934,40.9874,292.0,0.0,209.0
17728,28.8936,40.9874,292.3,0.0,198.0
17729,28.8997,40.9914,302.9,0.0,216.5
17730,28.9119,41.0125,334.1,0.0,132.5
17731,28.9007,40.9991,319.7,0.0,190.0
17732,28.8934,40.9874,292.0,0.0,197.5
17733,28.8973,40.9926,282.1,0.0,193.0
17734,28.8989,40.9911,301.1,0.0,207.0
17735,28.9124,41.0020,312.4,0.0,194.0
17736,28.8933,40.9876,291.3,0.0,197.5
17737,28.8973,40.9925,281.3,0.0,193.5
17738,28.9007,40.9992,318.1,0.0,190.0
17739,28.9114,41.0126,334.8,0.0,134.5
17740,28.8989,40.9912,300.9,0.0,207.0
17741,28.9008,40.9993,318.3,0.0,190.0
17742,28.9135,41.0313,308.2,0.0,52.0
17743,28.8932,40.9875,291.6,0.0,197.0
17744,28.9113,41.0126,336.2,0.0,135.0
17745,28.8937,40.9874,293.0,0.0,198.5
17746,28.8974,40.9922,283.6,0.0,193.5
17747,28.8939,40.9874,293.5,0.0,198.5
17748,28.9092,41.0011,323.7,0.0,195.0
17749,28.9008,40.9993,318.3,0.0,190.5
17750,28.9107,41.0127,342.9,0.0,136.5
17751,28.9089,41.0254,291.2,0.0,66.5
17752,28.9118,41.0004,315.3,0.0,201.0
17753,28.8939,40.9875,292.7,0.0,199.0
17754,28.8938,40.9875,292.4,0.0,198.5
17755,28.8989,40.9914,301.9,0.0,207.5
17756,28.9104,41.0128,344.9,0.0,138.0
17757,28.8935,40.9875,291.5,0.0,198.0
17758,28.8934,40.9843,288.4,0.0,218.5
17759,28.8935,40.9876,291.3,0.0,197.5
17760,28.9147,41.0301,300.8,0.0,58.5
17761,28.9008,40.9994,317.5,0.0,190.5
17762,28.9106,41.0128,342.9,0.0,137.0
17763,28.9107,41.0128,341.9,0.0,136.5
17764,28.9108,41.0128,340.8,0.0,136.5
17765,28.9111,41.0127,338.3,0.0,135.5
17766,28.8989,40.9915,302.4,0.0,207.5
17767,28.8930,40.9841,283.0,0.0,218.0
17768,28.9008,40.9995,317.3,0.0,191.0
17769,28.8931,40.9839,282.5,0.0,218.0
17770,28.9095,40.9911,299.6,0.0,225.0
17771,28.9009,40.9996,319.1,0.0,191.0
17772,28.9113,41.0128,334.6,0.0,135.0
17773,28.8990,41.0002,306.4,0.0,186.0
17774,28.8997,40.9914,302.9,0.0,216.5
17775,28.9006,40.9990,320.1,0.0,189.5
17776,28.9114,41.0127,334.2,0.0,134.5
17777,28.8996,40.9913,302.3,0.0,216.0
17778,28.9007,40.9989,322.7,0.0,190.0
17779,28.9133,41.0309,305.6,0.0,50.5
17780,28.9088,41.0253,290.7,0.0,65.5
17781,28.9008,40.9989,323.9,0.0,190.0
17782,28.8991,41.0002,307.4,0.0,189.5
17783,28.9115,41.0127,333.2,0.0,134.5
17784,28.8979,40.9924,295.7,0.0,196.0
17785,28.8992,41.0002,308.4,0.0,189.5
17786,28.9116,41.0127,331.8,0.0,134.0
17787,28.9117,41.0127,331.8,0.0,133.5
17788,28.9118,41.0127,332.2,0.0,132.5
17789,28.9132,41.0310,306.5,0.0,51.0
17790,28.8975,40.9917,287.9,0.0,205.5
17791,28.9009,40.9990,323.2,0.0,190.5
17792,28.8992,41.0002,308.4,0.0,190.0
17793,28.9119,41.0126,333.0,0.0,132.0
17794,28.9009,40.9991,321.6,0.0,190.5
17795,28.9120,41.0126,333.4,0.0,131.5
17796,28.9010,40.9992,321.1,0.0,191.0
17797,28.9010,40.9993,320.2,0.0,191.0
17798,28.9089,41.0252,291.0,0.0,66.5
17799,28.9119,41.0127,332.4,0.0,132.0
